source_url	parsed_url
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=CL
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings?prefn1=core-color&amp;prefv1=Multi
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/addwishlist?color=neonpalmleafprint&amp;pid=SB4330BP_NeonPalmLeafPrint
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=QA
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=DJ
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings/power-7-8-gym-leggings-SB4551P_BeetleBlue.html?dwvar_SB4551P__BeetleBlue_color=beetleblue&amp;cgid=leggings&amp;tile=28
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=KG
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=MH
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=NU
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=KN
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings/zero-gravity-high-waisted-7-8-running-leggings-SB4351BP_SlateConcretePrint.html?dwvar_SB4351BP__SlateConcretePrint_color=slateconcreteprint&amp;cgid=leggings&amp;tile=19
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/edits/holiday-shop
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/dresses-and-jumpsuits
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings/power-gym-leggings-SB4550AP_DeepLakeCamoPrint.html?dwvar_SB4550AP__DeepLakeCamoPrint_color=olive
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings?prefn1=activity&amp;prefv1=Spin
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings/power-gym-leggings-SB4550AP_DeepLakeCamoPrint.html?dwvar_SB4550AP__DeepLakeCamoPrint_color=deeplakecamoprint&amp;cgid=leggings&amp;tile=13
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/delivery-information
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/prettylittlething-navy-banded-leggings.html
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing/dresses/nude.html?navigation-dresses-nudedresses
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/accessories/sunglasses/aviator.html?navigation-accessories-aviatorsunglasses
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing/the-basics/tops.html?navigation-tops-basictops
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/beauty/brands/this-works.html?navigation-beautybrands-thisworks
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://twitter.com/OfficialPLT
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/plt-tall/dresses.html?navigation-shopfigure-talldresses
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/social-squad?navigation-theedit-getsocial
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing/sweaters-hoodies/hoodies.html?navigation-tops-hoodies
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html#tracking_popup
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/campaigns/2019/pride?navigation-campaigns-mypride
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/sale/swimwear.html?navigation-sale-swimwear
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/pretty-little-thing-navy-contrast-gym-leggings.html
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/accessories/hats/baker-boy.html?navigation-accessories-bakerboyhats
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/beauty/makeup/lipstick.html?navigation-beauty-lipstick
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/grey-neon-panel-gym-leggings.html
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/beauty/brands.html?navigation-beautybrands
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/season/summer/tops.html?navigation-tops-summertops
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing/loungewear.html?navigation-clothing-loungewear
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/accessories/jewellery/earrings/statement.html?navigation-accessories-statementearrings
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/occasion-wear.html?navigation-shopby-occasionwear
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://careers.prettylittlething.com/
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/activewear/{{term_url}}
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/pride.html?navigation-shopby-mypride
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/plt-app-info
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shoes.html?shoesize=6&id=32&ajax=0&navigation-shoes-uk6
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/student-beans
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/trends.html?navigation-shopby-trends
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/trends/milkmaid.html?navigation-shopby-milkmaid
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/plus-size-clothing.html?navigation-shopfigure-pltplus
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing.html?navigation-clothing-top
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/beauty/brands/peaches-cream.html?navigation-beautybrands-peachescream
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing/co-ords.html?navigation-clothing-coords
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/new-in/footwear.html?navigation-newin-footwear
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/plt-tall/bottoms.html?navigation-shopfigure-tallbottoms
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shoes/boots/thigh-high-boots.html?navigation-shoes-thighhighboots
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing/coats-jackets.html?navigation-clothing-coatsjackets
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/privacy-policy
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/activewear/gym-tops.html
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/beauty/glitter-face-jewels.html?navigation-beauty-glitterfacejewels
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing/dresses.html?navigation-clothing-8dresses
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing/tops.html
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/sale/footwear.html?navigation-shoes-saleshoes
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/accessories/sunglasses/cat-eye.html?navigation-accessories-cateyesunglasses
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/beauty/brands/real-techniques.html?navigation-beautybrands-realtechniques
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shoes.html?shoesize=8&id=32&ajax=0&navigation-shoes-uk8
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/beauty/brands/eldora-eyelashes.html?navigation-beautybrands-eldoraeyelashes
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/beauty/makeup/eyeshadow.html?navigation-beauty-eyeshadow
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing/jumpsuits-playsuits/unitards.html?navigation-clothing-unitards
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/plt-tall/trousers.html?navigation-shopfigure-talltrousers
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/black-basic-cropped-gym-legging.html
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing/dresses/party-dresses.html?navigation-dresses-partydresses
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=MZ
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/accessories/hats-and-headbands
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/discover
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop-details?StoreID=096
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/gifts/all-gifts
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=VG
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/discover/about-us/in-the-press
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings/zero-gravity-high-waisted-cropped-running-leggings-SB4466BP_SlateConcretePrint.html?dwvar_SB4466BP__SlateConcretePrint_color=slateconcreteprint&amp;cgid=leggings&amp;tile=18
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings/reversible-high-waisted-cropped-yoga-gym-leggings-SB4811_LiberatedPinkRebelRoses.html?dwvar_SB4811__LiberatedPinkRebelRoses_color=liberatedpinkrebelroses
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings?sz=34&amp;start=0
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/all-bottoms
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=SM
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.facebook.com/SweatyBetty
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=GW
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=AO
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings/zero-gravity-high-waisted-running-leggings-SB4330BP_NeonPalmLeafPrint.html?dwvar_SB4330BP__NeonPalmLeafPrint_color=neonpalmleafprint&amp;cgid=leggings&amp;tile=25
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=UY
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/cookies.html
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/edits/shop-the-campaign-looks
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/addwishlist?color=beetleblueinterlinkedgeoprint&amp;pid=SB4550AP_BeetleBlueInterlinkedGeoPrint
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=TM
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=AN
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings/power-7-8-gym-leggings-SB4551A_DeepLakeCamoPrint.html?dwvar_SB4551A__DeepLakeCamoPrint_color=olive
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=MY
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings/contour-capri-gym-leggings-SB3143_Black.html?dwvar_SB3143__Black_color=black&amp;cgid=leggings&amp;tile=11
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=ML
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=MD
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=TT
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=MO
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings/power-cropped-gym-leggings-SB4564P_Black.html?dwvar_SB4564P__Black_color=black&amp;cgid=leggings&amp;tile=10
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/accessories
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=RW
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/wishlist
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB-EU&amp;siteLocale=en&amp;countryId=EE
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings?prefn1=name&amp;prefv1=Zero%20Gravity
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=BW
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=MC
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/tops/jumpers-and-hoodies
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=GT
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings/power-gym-leggings-SB4550AP_BeetleBlueInterlinkedGeoPrint.html?dwvar_SB4550AP__BeetleBlueInterlinkedGeoPrint_color=beetleblueinterlinkedgeoprint&amp;cgid=leggings&amp;tile=6
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=AS
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=SZ
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/addwishlist?color=olive&amp;pid=SB4551P_Olive
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings?sz=36&amp;start=34
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=GE
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings/power-gym-leggings-SB4550AP_DeepLakeCamoPrint.html?dwvar_SB4550AP__DeepLakeCamoPrint_color=black
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/plt-tall/tops.html?navigation-shopfigure-talltops
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/trends/mesh.html?navigation-shopby-mesh
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/5-dresses.html?navigation-dresses-5dresses
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing/shorts.html?navigation-clothing-shorts
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shoes.html?shoesize=7&id=32&ajax=0&navigation-shoes-uk7
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/sale/view-all-sale.html?navigation-sale-top
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com.au/directory/currency/switch/currency/NZD/
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://cdn-media.prettylittlething.com
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/trends/vinyl.html?navigation-shopby-vinyl
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/beauty/brands/the-ordinary.html?navigation-beautybrands-theordinary
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/the-edit/holiday?navigation-theedit-holiday
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/the-edit?navigation-edit
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shoes.html
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/plt-tall.html?navigation-pltranges-plttall
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/accessories/sunglasses/square.html?navigation-accessories-squaresunglasses
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/beauty/brands/morphe.html?navigation-beautybrands-morphe
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/accessories/jewellery/earrings/drop.html?navigation-accessories-dropearrings
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/black-contrast-stitch-gym-legging.html
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/black-corset-detail-leggings.html
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://cdn-media.prettylittlething.com/favicons/safari-pinned-tab.svg
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing/dresses/midi-dresses.html?navigation-dresses-mididresses
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/accessories/belts/waist.html?navigation-accessories-waistbelts
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/trends/satin/dresses.html?navigation-dresses-satindresses
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/contact-us
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/sale/accessories.html?navigation-sale-accessories
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/taupe-contrast-panelled-sports-leggings.html
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/accessories/hats.html?navigation-accessories-hats
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/sale/footwear.html?navigation-sale-shoes
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/new-in/today.html?navigation-newin-today
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/beauty/brands/st-tropez.html?navigation-beautybrands-sttropez
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/accessories/belts/tape.html?navigation-accessories-tapebelts
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shoes.html?shoesize=4&id=32&ajax=0&navigation-shoes-uk4
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/the-edit/occasion-wear/wedding-guest-dressing?navigation-theedit-weddingguest
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/sale/view-all-sale.html?navigation-sale-viewall
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/the-edit/occasion-wear?navigation-theedit-occasionwear
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/terms
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing/skirts.html?navigation-clothing-skirts
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/new-in/plus-size-clothing.html?navigation-newin-pltplus
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/petite-clothing/jeans.html?navigation-shopfigure-petitejeans
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.ie/shop-by/activewear/gym-leggings.html
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/slogans/t-shirts.html?navigation-tops-slogantshirts
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/shop-by/plt-shape/skirts.html?navigation-shopfigure-shapeskirts
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/beauty/brands/l-oreal.html?navigation-beautybrands-loreal
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/beauty/makeup/eyebrows.html?navigation-beauty-eyebrows
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing/the-basics.html?navigation-pltranges-thebasics
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/beauty/brands/plt-beauty.html?navigation-beautybrands-pltbeauty
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://blog.prettylittlething.com/?navigation-theedit-pltblog
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/accessories/jewellery/necklaces/pendants.html?navigation-accessories-pendantnecklaces
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/prettylittlething-coral-leggings.html
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/clothing/sweatshirts-hoodies/sweatshirts.html?navigation-tops-sweatshirts
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/accessories/jewellery/necklaces/layered.html?navigation-accessories-layerednecklaces
https://www.prettylittlething.com/shop-by/activewear/gym-leggings.html	https://www.prettylittlething.com/beauty/makeup/foundation.html?navigation-beauty-foundation
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=VC
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings?prefn1=core-color&amp;prefv1=Blue
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings/reversible-high-waisted-cropped-yoga-gym-leggings-SB4811_LiberatedPinkRebelRoses.html?dwvar_SB4811__LiberatedPinkRebelRoses_color=blackcloudprint
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings/contour-7-8-gym-leggings-SB5073_BeetleBlueStripe.html?dwvar_SB5073__BeetleBlueStripe_color=infinitybluemagiccircle
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=JM
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings/contour-7-8-gym-leggings-SB5073_BeetleBlueStripe.html?dwvar_SB5073__BeetleBlueStripe_color=bluequartzpeaceprint
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/on/demandware.store/Sites-SB-Site/default/SharedBasket-CreateSharedBasketObject?siteId=SB&amp;siteLocale=default&amp;countryId=HU
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/discover/blog?filter=latest
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/bottoms/leggings?prefn1=core-color&amp;prefv1=Pink
https://www.sweatybetty.com/shop/bottoms/leggings	https://www.sweatybetty.com/shop/activity/yoga
